borrower_id,cluster_id,annual_revenue,dti_ratio,dscr,dpd_last_6m,repayment_consistency,default
8407,3,64.87,0.55,1.27,21,0.58,1
8408,3,64.7,0.43,0.73,8,0.71,1
8409,2,48.17,0.28,0.82,3,0.82,1
8410,0,50.33,0.41,1.95,0,0.57,0
8411,0,66.24,0.59,1.68,1,0.71,1
8412,0,36.61,0.46,1.19,7,0.6,0
8413,0,72.75,0.55,1.31,0,0.68,0
8414,1,27.85,0.48,1.66,3,0.52,1
8415,0,109.51,0.58,1.2,0,0.56,0
8416,0,64.68,0.66,1.19,0,0.82,0
8417,1,57.62,0.16,1.93,0,0.96,0
8418,1,32.96,0.29,1.64,5,0.96,0
8419,1,46.45,0.47,0.65,0,0.95,0
8420,0,62.89,0.42,1.26,5,0.7,0
8421,0,87.22,0.31,0.9,0,0.67,0
8422,1,15.62,0.05,1.09,9,0.54,0
8423,0,9.69,0.72,1.53,0,0.96,0
8424,2,36.16,0.26,0.73,11,0.48,0
8425,0,37.94,0.63,2.41,0,0.97,0
8426,1,36.72,0.23,1.55,0,0.87,0
8427,1,64.33,0.62,1.9,0,1,0
8428,1,56.99,0.12,1.49,0,0.79,0
8429,1,43.09,0.34,0.93,4,0.58,0
8430,1,90.85,0.2,1.76,0,0.68,0
8431,0,119.02,0.84,0.7,4,0.62,0
8432,0,66.43,0.34,1.21,0,0.51,0
8433,3,63.33,0.33,1.63,10,0.78,0
8434,3,52.27,0.21,0.99,18,0.55,1
8435,3,16.52,0.57,0.76,18,0.67,0
8436,2,79.71,0.53,1.01,2,0.63,0
8437,0,42.96,0.67,1.17,7,0.81,0
8438,0,48.27,0.58,0.69,0,0.58,0
8439,1,54.11,0.38,1.85,5,1,1
8440,2,13.96,0.12,1.7,0,0.63,0
8441,0,89.5,0.29,1.82,5,0.67,0
8442,1,75.21,0.51,1.34,0,0.42,0
8443,2,25.4,0.76,0.94,6,0.78,1
8444,0,18.71,0.81,1.3,0,0.87,0
8445,2,26.38,0.23,1.57,3,0.9,1
8446,1,26,0.44,1.52,0,0.92,0
8447,0,16.28,0.47,0.83,0,0.88,0
8448,0,59.43,0.5,2.25,1,0.32,1
8449,3,59.1,0.48,0.66,12,0.67,0
8450,3,12.65,0.27,0.92,11,0.91,0
8451,2,111.28,0.43,0.83,0,0.73,0
8452,0,19.91,0.35,1.92,0,0.66,0
8453,3,5,0.48,1.4,13,1,1
8454,2,69.24,0.73,0.33,0,0.55,1
8455,3,49.62,0.45,1.09,10,0.45,1
8456,1,38.38,0.29,1.36,8,0.7,1
8457,1,54.11,0.76,1.18,11,0.93,1
8458,0,48.57,0.47,0.3,1,0.62,0
8459,2,70.96,0.44,1.93,7,0.44,0
8460,2,43.96,0.48,1.48,0,1,0
8461,3,35.16,0.51,2.06,10,1,0
8462,3,56.48,0.89,0.9,21,0.86,0
8463,1,73.8,0.93,2.29,0,0.56,0
8464,0,47.08,0.55,1.64,10,0.74,1
8465,2,48.53,0.58,0.72,7,1,0
8466,1,88.83,0.4,1.54,8,0.63,0
8467,0,51.38,0.24,2.35,10,0.77,0
8468,2,6.19,0.73,0.3,7,0.77,0
8469,2,52.37,0.06,1.33,4,1,1
8470,3,50.23,0.44,2.09,15,0.74,0
8471,0,57.71,0.68,1.63,7,0.44,1
8472,1,56.91,0.55,0.96,7,0.76,0
8473,0,50.47,0.66,1.85,6,0.63,0
8474,2,59.82,0.35,1.55,1,0.88,0
8475,3,13.74,0.42,0.84,12,0.43,1
8476,0,117.84,0.59,1,0,0.8,0
8477,1,52.16,0.44,1.89,9,0.64,0
8478,3,17.95,0.31,1.3,16,0.65,0
8479,1,5.8,0.66,1.11,0,0.47,1
8480,1,63.9,0.54,1.51,0,0.93,0
8481,2,38.1,0.24,1.74,0,0.79,0
8482,0,58.96,0.23,2.58,0,0.87,0
8483,1,113.57,0.46,1.35,0,0.63,0
8484,1,50.78,0.35,2.56,0,1,1
8485,3,82.63,0.41,1.64,12,0.49,0
8486,0,20.66,0.24,1.61,0,0.85,0
8487,2,57.85,0.61,0.96,11,0.92,0
8488,0,24.42,0.68,1.46,0,0.98,0
8489,2,15.3,0.23,0.94,8,0.76,1
8490,0,55.67,0.22,1.4,0,0.6,1
8491,3,94.49,0.71,1.37,8,0.85,1
8492,0,79.01,0.65,1.21,3,0.8,1
8493,0,131.6,0.3,1.58,0,0.63,1
8494,0,48.44,0.55,1.35,8,0.89,1
8495,0,60.18,0.45,1.31,0,0.58,0
8496,0,69.95,0.3,1.16,0,0.79,0
8497,1,53.43,0.59,2.27,0,0.67,0
8498,1,76.62,0.42,1.79,0,0.94,1
8499,0,33.8,0.5,2.01,0,0.53,0
8500,0,29.24,0.66,1.41,0,0.83,0
8501,2,34.6,0.23,1.65,0,0.8,1
8502,2,19.76,0.78,1.49,1,0.92,0
8503,2,5,0.46,0.96,7,0.93,0
8504,2,45.36,0.59,1.8,0,0.51,0
8505,1,5,0.2,0.32,5,0.6,1
8506,3,37.96,0.55,1.53,10,0.82,0
8507,0,5,0.16,0.81,0,0.82,0
8508,0,98.04,0.51,0.3,3,0.66,0
8509,1,38,0.46,1.56,1,0.82,0
8510,1,5,0.25,1.51,2,0.7,0
8511,1,50.92,0.5,1.36,0,0.63,1
8512,0,57.97,0.28,2.24,10,1,0
8513,1,31.96,0.28,1.27,0,0.74,1
8514,0,98.39,0.5,1.34,0,0.78,0
8515,2,67.68,0.31,1.4,3,0.7,0
8516,1,42.61,0.78,1.65,1,0.75,0
8517,0,65.81,0.4,1.57,9,0.7,0
8518,0,96.48,0.41,1.01,0,0.68,0
8519,1,13.56,0.58,2.09,0,0.51,0
8520,2,25.39,0.31,1.37,0,0.87,0
8521,2,50.76,0.42,1.21,0,0.62,1
8522,2,5,0.47,1.63,7,0.55,0
8523,0,58.57,0.84,2.32,7,0.76,0
8524,0,99.41,0.48,0.69,2,0.87,1
8525,0,46.21,0.68,1.49,0,0.77,0
8526,1,5,0.69,1.41,5,0.58,1
8527,2,74.06,0.08,1.87,3,0.61,0
8528,0,99.31,0.14,1.24,0,0.74,0
8529,3,5,0.52,1.28,15,0.97,1
8530,1,65.96,0.36,1.39,0,0.74,1
8531,1,69.42,0.5,1.55,0,0.75,1
8532,0,64.33,0.28,1.76,0,0.69,1
8533,2,57.04,0.9,1.77,0,0.57,0
8534,1,53.59,0.51,2.14,17,0.62,0
8535,1,42.16,0.64,0.9,0,0.42,0
8536,1,94.41,0.64,0.76,0,0.74,1
8537,3,52.7,0.69,1.06,9,0.43,1
8538,0,122.29,0.57,1.96,0,0.75,0
8539,1,78.4,0.29,2.32,0,0.83,1
8540,2,53.32,0.73,1.58,11,0.51,1
8541,1,22.47,0.74,1.75,8,1,1
8542,2,66.89,0.5,1.6,0,0.8,0
8543,3,24.95,0.57,1.69,20,0.87,0
8544,0,30.28,0.21,1.87,10,0.87,0
8545,1,39.11,0.62,1.65,2,0.55,0
8546,0,11.6,0.74,1.18,3,0.79,0
8547,0,102.8,0.54,1.27,5,1,1
8548,1,13.9,0.35,1.21,9,1,0
8549,3,58.16,0.18,1.77,16,1,0
8550,1,26.11,0.36,0.45,9,0.45,1
8551,1,7.09,0.2,1.45,3,0.77,1
8552,2,43.19,0.89,1.72,6,0.83,0
8553,1,45.75,0.5,1.9,5,0.93,1
8554,0,95.57,0.6,2.29,3,0.61,0
8555,2,62.49,0.05,1.28,0,1,0
8556,0,56.45,0.39,1.14,0,0.76,0
8557,2,72.85,0.23,2.22,0,0.58,0
8558,1,41.58,0.67,0.53,0,0.68,1
8559,2,31.68,0.58,1.6,2,0.94,0
8560,0,30.24,0.05,2.18,0,0.95,0
8561,1,28.42,0.57,2.31,0,0.86,1
8562,1,58.89,0.62,1.15,8,0.74,1
8563,0,6.22,0.29,1.5,10,0.59,0
8564,0,43.08,0.4,2.62,6,0.78,0
8565,2,89.75,0.45,0.56,5,0.83,0
8566,1,59.18,0.43,2.2,8,0.77,0
8567,3,47.02,0.44,0.3,11,0.98,1
8568,2,34.29,0.58,1.76,0,0.59,1
8569,1,24.17,0.49,0.8,9,0.61,0
8570,2,87.78,0.62,1.77,3,0.59,0
8571,1,53.05,0.69,0.82,0,0.52,1
8572,1,34.7,0.55,1.16,5,0.67,1
8573,1,40.89,0.5,0.98,2,0.84,0
8574,3,23.41,0.08,1.89,20,1,0
8575,1,53.37,0.45,1.82,0,0.57,1
8576,1,53.21,0.46,2.35,7,0.67,1
8577,0,68.35,0.91,0.46,4,0.79,0
8578,0,5,0.55,0.98,6,1,1
8579,3,54.01,0.27,1.58,16,1,0
8580,0,66.87,0.69,2.33,0,0.74,0
8581,0,45.17,0.63,1.16,9,0.8,0
8582,0,90.43,0.34,2.15,4,1,0
8583,1,69.49,0.33,2.16,2,0.58,0
8584,2,82.6,0.31,1.62,1,1,1
8585,0,17.86,0.11,1.53,0,0.47,0
8586,0,5,0.75,1.1,1,0.34,1
8587,1,58.53,0.46,0.6,8,0.84,1
8588,3,5,0.45,1.4,23,0.67,0
8589,2,32.12,0.74,1.03,5,0.75,0
8590,3,49.14,0.4,1.39,22,0.65,1
8591,3,72.45,0.25,0.98,9,0.6,1
8592,3,52.76,0.69,1.58,9,0.85,0
8593,2,93.6,0.47,0.91,2,0.48,0
8594,2,29.12,0.39,1.81,6,0.99,0
8595,0,22.7,0.42,1.09,8,0.61,0
8596,3,117.94,0.38,1.42,21,0.57,0
8597,1,45.43,0.49,1.09,18,0.77,1
8598,1,53.91,0.26,1.57,5,0.95,0
8599,0,33.1,0.35,0.81,0,0.72,0
8600,3,23.52,0.81,1.48,10,0.92,0
8601,3,45.29,0.45,1.74,22,0.83,0
8602,1,81.5,0.46,1.96,8,0.52,1
8603,0,43.35,0.12,1.45,1,0.91,0
8604,2,5,0.3,1.72,0,0.56,0
8605,3,16.93,0.54,2.19,21,0.88,0
8606,1,106.59,0.58,0.97,5,0.8,1
8607,2,5,0.4,0.6,10,0.67,1
8608,2,28.13,0.62,2.23,0,0.47,0
8609,1,63.19,0.55,0.84,1,1,0
8610,2,63.92,0.54,1.27,0,0.77,1
8611,3,64.6,0.36,0.8,15,0.95,0
8612,0,76.81,0.61,1.36,0,0.78,0
8613,2,43.42,0.69,1.24,0,0.9,0
8614,2,19.36,0.7,1.24,0,0.79,1
8615,1,43.42,0.55,0.46,7,0.74,0
8616,2,85.82,0.47,0.3,9,0.32,0
8617,0,5,0.66,1.49,0,0.67,1
8618,3,36.25,0.4,1.13,16,0.71,0
8619,3,50.57,0.42,1.33,18,0.53,0
8620,1,30.33,0.33,0.78,6,0.62,1
8621,0,34.27,0.48,1.11,0,0.6,0
8622,1,62.2,0.31,1.47,0,0.59,0
8623,2,53.99,0.1,1.81,1,0.91,0
8624,3,78.44,0.66,1.46,15,0.46,0
8625,0,66.62,0.93,1.48,4,0.42,1
8626,3,81.07,0.26,2.07,14,0.95,0
8627,0,30.59,0.55,1.59,0,0.76,0
8628,1,128.17,0.35,1.08,0,1,0
8629,0,5,0.73,2.07,0,0.66,0
8630,0,74.11,0.05,2,6,0.95,0
8631,2,19.54,0.79,1.38,0,0.79,1
8632,1,5,0.15,0.85,0,0.38,1
8633,1,100.11,0.34,1.17,0,0.85,0
8634,2,38.85,0.66,2.45,0,0.88,0
8635,0,11.74,0.56,2.11,9,0.82,1
8636,2,37.89,0.4,2.4,0,0.66,0
8637,3,29.56,0.35,0.83,21,0.55,0
8638,3,45.16,0.37,1.28,15,0.8,0
8639,3,40.16,0.44,1.65,9,0.71,0
8640,0,9.22,0.07,1.96,9,0.81,0
8641,0,51.9,0.49,1.16,6,0.75,0
8642,0,49.61,0.69,1.48,1,0.92,0
8643,2,98.7,0.39,1.01,9,0.5,0
8644,2,93.37,0.11,1.75,0,0.61,0
8645,1,50.18,0.52,1.97,6,1,0
8646,0,63.82,0.21,1.98,0,0.73,0
8647,0,18.55,0.49,1.44,1,0.71,0
8648,1,69.78,0.3,0.96,3,0.67,1
8649,1,131.98,0.44,1.88,9,0.55,0
8650,0,15.66,0.45,1.76,7,0.64,0
8651,2,31.67,0.36,1.22,0,0.51,0
8652,1,57.37,0.58,1.37,11,0.71,0
8653,1,55.54,0.3,0.88,0,0.96,1
8654,3,53.43,0.28,1.97,12,0.83,0
8655,2,29.42,0.29,1.76,5,1,0
8656,2,7.94,0.17,1.08,0,0.93,0
8657,2,24.3,0.12,1.32,4,0.69,0
8658,1,74.91,0.38,0.3,0,1,0
8659,1,111.01,0.52,1.79,0,0.56,0
8660,1,66.11,0.32,1.29,10,1,1
8661,1,39.88,0.77,0.45,0,0.63,1
8662,0,74.81,0.44,0.84,3,0.46,1
8663,1,9.3,0.42,1.26,0,0.58,0
8664,2,49.05,0.5,0.68,6,0.88,0
8665,1,32.12,0.61,2.46,7,0.56,0
8666,3,41.51,0.36,1.38,8,0.95,1
8667,0,33.06,0.6,0.95,0,0.89,0
8668,1,16.69,0.35,1.79,0,0.56,1
8669,2,101.01,0.73,1.48,4,0.53,0
8670,3,31.33,0.9,1.67,12,0.65,1
8671,0,31.2,0.47,1.52,5,0.74,0
8672,3,48.27,0.26,1.22,12,0.68,0
8673,1,56.21,0.48,1.93,0,0.89,0
8674,2,98.43,0.62,1.95,0,0.48,0
8675,2,55.11,0.72,1.7,0,0.85,0
8676,3,66.61,0.62,2.01,12,0.63,0
8677,3,5,0.49,1.51,12,0.38,0
8678,0,59.14,0.54,2.1,4,0.77,0
8679,2,27.21,0.67,1.67,2,0.46,1
8680,0,27.76,0.41,0.9,8,0.69,1
8681,2,14.35,0.48,1.37,11,0.9,1
8682,0,39.92,0.55,1.09,8,0.92,1
8683,0,61.49,0.51,1.59,1,0.66,0
8684,3,62.96,0.76,1.39,10,0.68,0
8685,3,55.96,0.5,1.48,16,0.73,1
8686,2,31.31,0.27,0.74,0,0.68,0
8687,3,28.25,0.45,1.54,13,0.35,0
8688,0,37.47,1.01,1.69,8,0.7,1
8689,2,53.22,0.07,2.14,3,0.7,0
8690,2,5,0.6,2.05,0,0.69,0
8691,2,42.28,0.32,2.41,1,0.61,0
8692,1,38.84,0.6,0.58,6,0.3,0
8693,0,60.61,0.79,1.16,3,0.86,1
8694,3,134.91,0.34,1.25,11,0.79,0
8695,2,49.65,0.24,1.61,0,0.92,0
8696,2,50.35,0.49,2.08,1,0.6,0
8697,1,69.8,0.79,0.85,0,1,0
8698,1,43.93,0.44,1.22,8,0.84,1
8699,0,62.91,1.07,1.43,0,0.74,0
8700,3,89.22,0.7,1.52,11,0.69,0
8701,2,41.23,0.14,1.76,8,0.59,0
8702,1,95.71,0.53,1.19,2,0.46,1
8703,2,55.8,0.76,1.33,0,0.93,1
8704,3,73.91,0.23,1.3,12,0.69,0
8705,0,80.85,0.58,1.73,1,0.53,0
8706,3,89.71,0.42,1.26,9,0.97,0
8707,3,84.1,0.37,1.14,12,0.78,0
8708,3,91.76,0.19,0.63,15,0.99,0
8709,3,55.14,0.64,2.06,12,0.73,0
8710,1,28.92,0.49,1.68,0,0.97,0
8711,0,53.04,0.5,2.03,3,1,1
8712,3,17.73,0.38,1.96,17,0.66,0
8713,3,40.11,0.48,1.68,10,0.9,0
8714,1,32.24,0.25,2.17,3,0.59,1
8715,0,5.19,0.55,2.04,0,1,1
8716,0,77.62,0.47,1.42,0,0.77,0
8717,0,90.04,0.62,1.3,4,0.99,0
8718,1,28.13,0.64,2.31,0,0.81,0
8719,2,69.19,0.68,1.25,4,0.64,0
8720,0,129.75,0.68,1.56,0,1,1
8721,2,85.75,0.42,0.99,0,0.98,0
8722,1,19.21,0.34,0.95,7,0.66,1
8723,3,76.9,0.63,1.32,10,0.74,0
8724,0,44.87,0.39,1.22,2,0.95,0
8725,1,76.16,0.68,1.72,0,0.94,0
8726,0,119.38,0.21,0.61,0,0.84,0
8727,1,47.97,0.3,1.95,3,0.83,1
8728,2,92.35,0.53,2.5,0,0.89,0
8729,1,27.41,0.83,1.19,9,0.92,1
8730,1,35.55,0.34,1.46,0,0.43,1
8731,0,5,0.61,1.52,1,0.74,0
8732,2,98.77,0.46,1.46,0,0.64,1
8733,0,5,0.46,0.7,0,1,1
8734,0,16.05,0.45,1.82,0,0.64,0
8735,0,56.81,0.66,1.93,6,0.62,1
8736,3,111.49,0.41,1.02,13,0.78,0
8737,2,5,0.48,1.26,9,0.77,0
8738,3,61.08,0.7,0.97,17,0.97,0
8739,2,7.28,0.61,1.13,7,0.95,0
8740,1,100.32,0.62,1.12,10,0.81,0
8741,1,55.11,0.53,0.92,4,0.75,0
8742,3,96.66,0.32,0.62,21,0.8,0
8743,1,27.11,0.35,1.1,0,0.62,0
8744,0,36.32,0.78,1.15,0,0.97,0
8745,1,21.98,0.42,1.58,1,0.77,0
8746,1,93.46,0.21,0.98,4,0.65,0
8747,2,92.67,0.56,1.31,3,0.94,1
8748,0,30.33,0.52,1.36,0,0.99,0
8749,1,79.27,0.16,0.58,0,0.77,1
8750,1,46.92,0.21,1.62,0,0.61,0
8751,2,5,0.35,1.84,8,0.7,0
8752,1,65.1,0.21,0.56,4,0.85,1
8753,3,75.68,0.3,1.07,11,0.73,0
8754,3,83.07,0.21,1.57,14,0.53,1
8755,0,52.17,0.92,1.5,3,0.69,0
8756,0,39.76,0.73,0.53,6,0.58,0
8757,1,35.11,0.42,1.56,7,0.79,1
8758,2,77.13,0.4,2.15,0,0.63,0
8759,2,62.62,0.54,1.56,2,0.67,0
8760,2,30.9,0.43,1.05,3,0.8,0
8761,3,58.5,0.58,1.29,13,0.84,0
8762,2,71.68,0.38,1.16,3,0.95,0
8763,0,72.34,0.55,2.4,3,0.85,1
8764,2,49.97,0.43,1.61,0,0.87,0
8765,2,87.31,0.21,1.02,4,0.39,0
8766,0,26.36,0.59,1.12,0,0.91,0
8767,1,51.46,0.49,1.11,0,0.77,1
8768,2,77.99,0.47,2.16,7,0.51,0
8769,1,59.33,0.5,1.61,0,0.74,1
8770,1,52.51,0.21,0.74,0,0.31,0
8771,0,27.64,0.76,2.2,0,0.7,1
8772,2,11.37,0.76,0.69,7,0.79,0
8773,3,29.45,0.33,0.73,18,0.96,1
8774,1,85.18,0.56,0.75,0,0.69,0
8775,0,30.43,0.53,0.88,0,0.55,0
8776,1,50.03,0.29,2.27,0,0.91,0
8777,3,109.69,0.71,2.36,17,0.91,0
8778,1,80.83,0.83,1.05,2,0.65,0
8779,2,45.47,0.33,1.93,7,0.79,1
8780,3,42.62,0.46,1.54,14,1,1
8781,2,93.21,0.42,1.05,0,0.52,0
8782,3,39.73,0.69,1.61,10,0.77,0
8783,0,50.24,0.73,1.15,0,1,0
8784,2,44.34,0.17,1.81,0,0.64,0
8785,2,99.18,0.08,1.96,0,0.96,0
8786,2,49.76,0.45,0.93,1,0.67,1
8787,2,40.28,0.55,1.37,6,0.32,1
8788,1,70.83,0.38,1.56,1,0.6,1
8789,3,108.42,0.49,1.66,9,0.82,0
8790,1,13.35,0.49,1.22,1,0.75,0
8791,3,60.36,0.38,1.48,17,0.69,1
8792,2,25.13,0.54,2.01,3,0.83,0
8793,3,93.07,0.45,0.95,10,1,1
8794,3,16.58,0.48,0.85,14,0.56,1
8795,2,74.32,0.44,1.59,3,0.64,0
8796,1,27.96,0.73,1.4,0,0.87,1
8797,0,99.28,0.53,1.25,7,0.57,0
8798,3,122.53,0.38,0.98,12,0.92,0
8799,2,86.93,0.55,1.46,0,0.81,0
8800,1,48.72,0.45,1.11,6,0.58,0
8801,0,13.86,0.57,1.45,0,0.48,0
8802,2,55.76,0.6,2.65,5,0.75,0
8803,2,57.83,0.6,1.35,0,0.64,1
8804,0,119.88,0.75,1.28,0,0.62,1
8805,3,54.01,0.5,1.11,19,0.84,0
8806,0,28.66,0.61,0.3,11,0.78,0
8807,1,56.15,0.45,2,0,0.6,0
8808,0,38.5,0.48,1.08,0,0.65,0
8809,0,47.17,0.48,2.06,2,0.72,0
8810,0,114.88,0.4,1.65,0,0.82,0
8811,2,24.58,0.43,2.54,2,0.45,0
8812,1,78.85,0.35,1.65,3,0.46,1
8813,2,40.57,0.65,0.77,4,0.72,1
8814,2,48.96,0.42,0.3,0,0.94,0
8815,1,49.62,0.58,1.46,2,0.59,1
8816,0,20.96,0.47,1.22,1,0.84,0
8817,1,67.65,0.29,1.27,8,0.71,0
8818,2,5,0.26,1,0,0.55,1
8819,0,40.98,0.72,2.27,0,0.8,0
8820,0,58.85,0.29,1.3,7,0.68,0
8821,2,67.33,0.24,1.76,7,1,0
8822,1,65.93,0.58,1.84,0,0.99,1
8823,1,16.15,0.11,1.43,10,0.79,1
8824,0,37.5,0.23,1.53,0,0.36,1
8825,3,54.23,0.32,1.02,11,0.8,0
8826,2,27.48,0.71,1.2,0,0.49,1
8827,0,55.32,0.51,1.53,0,0.62,0
8828,3,66.22,0.77,1.02,20,0.84,1
8829,0,33.74,0.59,1.91,0,0.56,0
8830,2,69.28,0.49,1.17,0,0.75,1
8831,0,42.38,0.64,1.67,0,0.42,0
8832,0,25.51,0.68,2.06,0,0.63,1
8833,1,89.63,0.94,0.92,5,0.65,0
8834,2,35.48,0.17,1.36,5,0.86,1
8835,2,6.9,0.22,0.7,0,0.72,1
8836,0,34.67,0.37,1.43,0,0.59,0
8837,2,57.39,0.79,1.13,2,0.85,0
8838,0,60.1,0.51,1.37,7,1,0
8839,2,17.31,0.35,2.39,6,0.91,0
8840,0,68.67,0.66,1.12,0,0.91,1
8841,0,48.73,0.31,1.96,5,0.75,1
8842,3,6.48,0.84,1.13,26,0.76,0
8843,0,5,0.55,2.04,6,0.55,0
8844,1,56.36,0.66,1.28,3,0.3,0
8845,0,40.36,0.47,1.83,2,0.47,0
8846,0,23.47,0.35,1.02,0,0.97,0
8847,0,31.39,0.56,1.61,1,1,0
8848,2,47.05,0.5,1.58,2,0.9,0
8849,0,46.32,0.47,1.67,8,0.75,0
8850,1,46.37,0.34,1.7,4,0.67,1
8851,3,45.55,0.9,1.05,10,0.55,0
8852,0,109.16,0.45,1.57,6,0.81,0
8853,2,34.69,0.35,0.73,0,0.82,0
8854,2,71.88,0.52,1.06,0,0.69,0
8855,0,68.24,0.72,1.81,0,0.73,0
8856,0,32.57,1,1.33,0,0.8,0
8857,2,5,0.05,1.03,0,0.81,0
8858,3,37.41,0.54,1.5,17,0.59,0
8859,2,5,0.73,1.8,4,0.66,0
8860,0,5,0.1,1.17,3,0.51,0
8861,1,34.73,0.5,1.15,11,0.92,1
8862,1,52.38,0.6,1.59,1,0.7,1
8863,0,43.57,0.53,1.54,0,0.78,1
8864,1,5,0.29,0.94,3,0.94,1
8865,1,13.57,0.64,0.43,10,0.78,1
8866,3,54.52,0.1,1.88,11,0.88,0
8867,3,68.59,0.2,1.3,16,0.74,0
8868,3,24.97,0.5,1.33,13,0.65,1
8869,0,49.16,0.48,1.58,0,0.86,0
8870,0,56.18,0.71,1.11,0,0.86,1
8871,3,101.81,0.2,1.47,12,0.71,0
8872,0,97.44,0.35,1.85,0,0.66,0
8873,3,67.87,0.42,1.49,12,0.67,0
8874,0,5,0.5,1.43,3,0.89,0
8875,0,94.35,0.46,0.96,2,0.98,1
8876,3,64.19,0.6,1.37,13,0.68,0
8877,2,30.51,0.05,1.06,4,0.75,1
8878,3,109.13,0.52,0.68,15,0.92,1
8879,2,40.53,0.48,1.04,0,0.53,1
8880,2,114.51,0.48,1.6,3,0.86,0
8881,3,16.14,0.5,1.12,14,0.59,0
8882,3,37.16,0.85,1.46,17,0.55,0
8883,2,5,0.21,0.94,0,0.9,0
8884,0,36.07,0.6,1.34,0,0.84,0
8885,0,86.14,0.22,0.3,0,0.67,1
8886,0,33.28,0.45,1.37,0,1,0
8887,2,24.9,0.53,1.99,2,0.62,0
8888,2,87.53,0.31,1.17,0,0.53,1
8889,3,54.73,0.35,0.52,22,0.95,1
8890,3,54.1,0.13,1.46,16,0.91,0
8891,2,17.13,0.15,1.45,2,0.63,0
8892,2,19.68,0.28,2.08,11,0.85,0
8893,1,42.59,0.55,1.4,5,0.7,1
8894,0,5,0.4,1.62,2,0.82,0
8895,1,74.03,0.49,0.67,7,0.65,1
8896,0,68.36,0.42,2.69,0,0.61,1
8897,2,62.53,0.61,1.18,0,0.65,1
8898,1,10.51,0.45,1.55,12,0.67,0
8899,0,71.12,0.22,1.49,0,0.7,0
8900,0,24.39,0.45,1.99,5,0.71,1
8901,1,87.23,0.42,1.09,2,0.66,0
8902,0,40.83,0.15,1.91,0,0.81,0
8903,2,52.34,0.59,1.71,3,0.72,0
8904,1,68.93,0.59,1.76,8,0.55,0
8905,0,59.01,0.61,0.96,1,0.89,0
8906,2,5,0.49,1.72,0,0.74,0
8907,2,5,0.41,1.25,2,0.25,1
8908,2,26.45,0.46,0.85,11,0.71,0
8909,2,62.19,0.55,1.23,2,0.61,1
8910,1,101.59,0.45,2.02,0,0.6,0
8911,2,40.8,0.71,1.49,0,0.69,1
8912,2,74.34,0.67,2.03,0,0.56,0
8913,1,70.35,0.39,2.31,8,0.96,1
8914,1,9.8,0.28,1.29,8,0.93,0
8915,3,49.84,0.5,1.7,12,0.98,1
8916,1,31.94,0.69,1.16,0,0.99,1
8917,1,22.41,0.58,1.14,1,1,1
8918,0,101.05,0.42,1.4,4,0.9,0
8919,3,61.46,0.23,1.46,19,0.96,0
8920,2,24.97,0.05,1.62,5,0.5,1
8921,2,32.11,0.32,1.82,0,0.55,0
8922,0,53.89,0.52,1.29,3,0.34,0
8923,0,61.15,0.38,1.6,0,0.88,0
8924,3,5,0.14,0.59,12,0.79,1
8925,3,89.93,0.44,1.11,12,0.97,1
8926,2,56.12,0.81,1.79,7,0.67,0
8927,1,22.29,0.3,1.75,4,0.84,0
8928,2,122.5,0.25,0.59,1,0.59,1
8929,3,63.07,0.6,1.43,17,0.39,1
8930,0,96.47,0.57,1.35,7,0.61,0
8931,2,87.32,0.18,1.49,0,0.9,0
8932,1,110.56,0.39,1.36,9,0.66,1
8933,3,81.76,0.07,1.53,24,0.45,0
8934,0,78.34,0.73,1.34,11,0.7,0
8935,0,72.95,0.67,1.28,4,0.63,1
8936,3,93.19,0.54,0.94,8,0.92,0
8937,1,33.12,0.64,0.76,0,0.73,1
8938,3,62.47,0.46,1.8,16,0.61,0
8939,0,33.52,0.38,1.47,0,0.75,0
8940,0,77.95,0.05,1.11,0,0.52,0
8941,3,41.04,0.79,1.25,12,0.54,1
8942,3,43.28,0.56,1.4,11,0.83,0
8943,0,5,0.72,1.75,7,0.64,1
8944,1,109.79,0.48,1.75,5,0.79,0
8945,3,12.79,0.25,1.74,15,0.83,0
8946,3,62.84,0.72,0.95,14,0.51,1
8947,1,68.41,0.17,1.23,5,0.65,0
8948,1,92.3,0.66,1.66,0,0.82,0
8949,2,35.22,0.63,1.03,0,0.75,0
8950,3,9.23,0.71,0.3,8,0.88,0
8951,3,78.83,0.56,0.53,11,1,1
8952,2,84.88,0.27,0.97,11,0.83,0
8953,0,61.05,0.17,1.42,8,0.75,0
8954,1,51.44,0.69,1.51,4,0.5,1
8955,3,48.94,0.41,1.11,17,0.37,1
8956,0,16.85,0.49,1.56,5,0.46,0
8957,1,5,0.48,1.88,15,0.66,1
8958,1,99.7,0.57,1.41,4,0.86,1
8959,1,50.37,0.05,0.9,7,0.78,0
8960,1,74.65,0.51,1.89,0,0.87,0
8961,2,39.44,0.31,1.24,8,0.7,1
8962,0,39.45,0.39,2.15,6,0.7,1
8963,1,36.03,0.34,1.59,0,0.63,1
8964,3,44.12,0.29,1.27,11,0.61,0
8965,1,83.83,0.05,0.94,14,0.78,0
8966,0,54,0.33,1.69,0,0.8,0
8967,2,100.44,0.53,2.22,0,0.73,0
8968,0,16,0.62,1.08,4,0.87,0
8969,1,44.7,0.5,1.64,0,0.94,0
8970,2,48.42,0.13,1.61,0,0.67,0
